time,powerfactor
0.072735428,0.746719071
0.07323848,0.746719535
0.073333333,0.74672329
0.073760022,0.746723216
0.07418671,0.746746784
0.074613399,0.746774663
0.075187894,0.746774606
0.075954447,0.746774706
0.076527919,0.746774906
0.076986514,0.746774962
0.077445109,0.746804543
0.077903704,0.746828547
0.078362298,0.746828541
0.078820893,0.746828517
0.079279488,0.746828486
0.079738082,0.746828455
0.08,0.746828414
0.080744193,0.746828415
0.081215571,0.746828415
0.081686949,0.746828414
0.082158326,0.746828414
0.082629704,0.746828414
0.083101082,0.746828414
0.08357246,0.746828415
0.084043837,0.746828414
0.084515215,0.746828414
0.084986593,0.746828414
0.08573791,0.746828414
0.086209588,0.746828415
0.086666667,0.746828415
0.087123745,0.746828416
0.087580824,0.746828417
0.088037902,0.746828419
0.08849498,0.746828421
0.088952059,0.746828422
0.089409137,0.746828423
0.089866216,0.746828425
0.090546246,0.746828421
0.091226277,0.746828412
0.091729328,0.746828406
0.092232379,0.746828402
0.092735431,0.746828402
0.093238482,0.746828414
0.093333333,0.746828416
0.093760022,0.746828416
0.09418671,0.746828416
0.094613399,0.746828415
0.095187895,0.746828415
0.095954447,0.746828416
0.09652792,0.746828416
0.096986514,0.746828416
0.097445109,0.746828416
0.097903704,0.746828416
0.098362298,0.746828416
0.098820893,0.74684094
0.099279488,0.74684094
0.099738083,0.74684094
0.1,0.74684094
0.100744193,0.746840941
0.101215571,0.746840941
0.101686949,0.746840941
0.102158326,0.746840941
0.102629704,0.746840941
0.103101082,0.746840941
0.10357246,0.746840942
0.104043837,0.746840942
0.104515215,0.746840942
0.104986593,0.746840942
0.10573791,0.746840942
0.106209588,0.746840942
0.106666667,0.746840942
0.107123745,0.746817226
0.107580824,0.746787754
0.108037902,0.746753124
0.10849498,0.74671437
0.108952059,0.746714371
0.109409137,0.746714372
0.109866216,0.746714372
0.110546246,0.746714374
0.111226277,0.746714375
0.111729328,0.746714375
0.112232379,0.746714376
0.112735431,0.746714376
0.113238482,0.746714377
0.113333333,0.746714377
0.113760022,0.746714377
0.11418671,0.746714378
0.114613399,0.746714378
0.115187895,0.746714378
0.115954447,0.746714378
0.11652792,0.746714378
0.116986514,0.746714378
0.117445109,0.746714378
0.117903704,0.746714378
0.118362298,0.746714378
0.118820893,0.746714378
0.119279488,0.746721814
0.119738083,0.746721815
0.12,0.746721815
0.120744193,0.746721815
0.121215571,0.746721815
0.121686949,0.746721816
0.122158326,0.746721816
0.122629704,0.746721816
0.123101082,0.746721816
0.12357246,0.746721816
0.124043837,0.746721816
0.124515215,0.746721817
0.124986593,0.746721817
0.12573791,0.746721817
0.126209588,0.746721817
0.126666667,0.746721817
0.127123745,0.746721817
0.127580824,0.746721817
0.128037902,0.746721817
0.12849498,0.746721817
0.128952059,0.746721817
0.129409137,0.746721817
0.129866216,0.746721817
0.130546246,0.746721817
0.131226277,0.746721817
0.131729328,0.746721817
0.132232379,0.746721817
0.13273543,0.746721816
0.133238482,0.746721816
0.133333333,0.746721817
0.133760022,0.746721817
0.13418671,0.746721817
0.134613399,0.746721817
0.135187895,0.746721817
0.135954447,0.746721817
0.13652792,0.746721817
0.136986514,0.746721817
0.137445109,0.746721817
0.137903704,0.746721817
0.138362298,0.746721817
0.138820893,0.746721817
0.139279488,0.746721817
0.139738083,0.746725037
0.14,0.746725037
0.140744193,0.746725038
0.141215571,0.746725038
0.141686949,0.746725038
0.142158326,0.746725038
0.142629704,0.746725039
0.143101082,0.746725039
0.14357246,0.746725039
0.144043837,0.746725039
0.144515215,0.746725039
0.144986593,0.746725039
0.14573791,0.746725039
0.146209588,0.746725039
0.146666667,0.746725039
0.147123745,0.746725039
0.147580824,0.746725039
0.148037902,0.746725039
0.14849498,0.746725039
0.148952059,0.746683579
0.149409137,0.746683579
0.149866216,0.74668358
0.150546246,0.74668358
0.151226277,0.74668358
0.151729328,0.746683581
0.152232379,0.746683581
0.15273543,0.746683581
0.153238482,0.746683581
0.153333333,0.746683581
0.153760022,0.746683581
0.15418671,0.746683581
0.154613399,0.746683581
0.155187895,0.746683582
0.155954447,0.746683582
0.15652792,0.746683582
0.156986514,0.746683582
0.157445109,0.746683582
0.157903704,0.746683582
0.158362298,0.746683582
0.158820893,0.746683582
0.159279488,0.746683582
0.159738083,0.746683582
0.16,0.746683582
0.160744193,0.746683582
0.161215571,0.746683582
0.161686949,0.746683582
0.162158326,0.746683582
0.162629704,0.746683582
0.163101082,0.746683582
0.16357246,0.746683582
0.164043837,0.746683582
0.164515215,0.746683582
0.164986593,0.746683581
0.16573791,0.746683581
0.166209588,0.746683581
0.166666667,0.746683581
0.167123745,0.746683581
0.167580824,0.746683581
0.168037902,0.746683581
0.16849498,0.746683581
0.168952059,0.746683582
0.169409137,0.746683582
0.169866216,0.746683582
0.170546246,0.746683582
0.171226277,0.746683581
0.171729328,0.746683581
0.172232379,0.746683581
0.17273543,0.746683581
0.173238482,0.746683581
0.173333333,0.746683582
0.173760022,0.746683582
0.17418671,0.746683582
0.174613399,0.746683582
0.175187895,0.746683582
0.175954447,0.746683582
0.17652792,0.746683582
0.176986514,0.746683582
0.177445109,0.746683582
0.177903704,0.746683582
0.178362298,0.746683582
0.178820893,0.746683582
0.179279488,0.746683582
0.179738083,0.746683582
0.18,0.746683582
0.180744193,0.746683582
0.181215571,0.746683582
0.181686949,0.746683582
0.182158326,0.746683582
0.182629704,0.746683582
0.183101082,0.746683582
0.18357246,0.746683582
0.184043837,0.746683582
0.184515215,0.746683582
0.184986593,0.746683582
0.18573791,0.746683582
0.186209588,0.746683582
0.186666667,0.746683582
0.187123745,0.746683582
0.187580824,0.746683582
0.188037902,0.746683582
0.18849498,0.746683582
0.188952059,0.746683582
0.189409137,0.746641141
0.189866216,0.746641141
0.190546246,0.746641142
0.191226277,0.746641142
0.191729328,0.746641143
0.192232379,0.746641143
0.19273543,0.746641143
0.193238482,0.746641143
0.193333333,0.746641143
0.193760022,0.746641143
0.19418671,0.746641143
0.194613399,0.746641143
0.195187895,0.746641144
0.195954447,0.746641144
0.19652792,0.746641144
0.196986514,0.746641144
0.197445109,0.746641144
0.197903704,0.746641144
0.198362298,0.746641144
0.198820893,0.746641144
0.199279488,0.746641144
0.199738083,0.746641144
0.2,0.746641144
0.200744193,0.746641144
0.201215571,0.746641144
0.201686949,0.746641144
0.202158326,0.746641144
0.202629704,0.746641144
0.203101082,0.746641143
0.20357246,0.746641143
0.204043837,0.746641143
0.204515215,0.746641143
0.204986593,0.746641143
0.20573791,0.746641143
0.206209588,0.746641143
0.206666667,0.746641143
0.207123745,0.746641143
0.207580824,0.746641143
0.208037902,0.746641143
0.20849498,0.746641143
0.208952059,0.746641143
0.209409137,0.746641143
0.209866216,0.746599645
0.210546246,0.746599646
0.211226277,0.746599646
0.211729328,0.746599646
0.212232379,0.746599647
0.21273543,0.746599647
0.213238482,0.746599647
0.213333333,0.746599647
0.213760022,0.746599647
0.21418671,0.746599647
0.214613399,0.746599647
0.215187895,0.746599647
0.215954447,0.746599648
0.21652792,0.746599648
0.216986514,0.746599648
0.217445109,0.746599648
0.217903704,0.746599648
0.218362298,0.746599648
0.218820893,0.746599648
0.219279488,0.746599648
0.219738083,0.746599648
0.22,0.746599647
0.220744193,0.746599647
0.221215571,0.746599647
0.221686949,0.746599647
0.222158326,0.746599647
0.222629704,0.746599647
0.223101082,0.746599647
0.22357246,0.746599647
0.224043837,0.746599647
0.224515215,0.746599647
0.224986593,0.746599647
0.22573791,0.746599647
0.226209588,0.746599647
0.226666667,0.746599647
0.227123745,0.746599647
0.227580824,0.746599647
0.228037902,0.746599647
0.22849498,0.746599647
0.228952059,0.746599647
0.229409137,0.746599647
0.229866216,0.746599647
0.230546246,0.746599647
0.231226277,0.746599647
0.231729328,0.746599647
0.232232379,0.746599647
0.23273543,0.746599647
0.233238482,0.746599647
0.233333333,0.746599647
0.233760022,0.746599647
0.23418671,0.746599647
0.234613399,0.746599647
0.235187895,0.746599647
0.235954447,0.746599647
0.23652792,0.746599647
0.236986514,0.746599647
0.237445109,0.746599647
0.237903704,0.746599647
0.238362298,0.746599647
0.238820893,0.746599647
0.239279488,0.746599647
0.239738083,0.746599647
0.24,0.746599647
0.240744193,0.746599647
0.241215571,0.746599647
0.241686949,0.746599647
0.242158326,0.746599647
0.242629704,0.746599647
0.243101082,0.746599647
0.24357246,0.746599647
0.244043837,0.746599647
0.244515215,0.746599647
0.244986593,0.746599647
0.24573791,0.746599647
0.246209588,0.746599647
0.246666667,0.746599647
0.247123745,0.746599647
0.247580824,0.746599647
0.248037902,0.746599647
0.24849498,0.746599647
0.248952059,0.746599647
0.249409137,0.746599647
0.249866216,0.746599647
0.250546246,0.746599647
0.251226277,0.746599647
0.251729328,0.746599647
0.252232379,0.746599647
0.25273543,0.746599647
0.253238482,0.746599647
0.253333333,0.746599647
0.253760022,0.746599647
0.25418671,0.746599647
0.254613399,0.746599647
0.255187895,0.746599647
0.255954447,0.746599647
0.25652792,0.746599647
0.256986514,0.746599647
0.257445109,0.746599647
0.257903704,0.746599647
0.258362298,0.746599647
0.258820893,0.746599647
0.259279488,0.746599647
0.259738083,0.746599647
0.26,0.746599647
0.260744193,0.746599647
0.261215571,0.746599647
0.261686949,0.746599647
0.262158326,0.746599647
0.262629704,0.746599647
0.263101082,0.746599647
0.26357246,0.746599647
0.264043837,0.746599647
0.264515215,0.746599647
0.264986593,0.746599647
0.26573791,0.746599647
0.266209588,0.746599647
0.266666667,0.746599647
0.267123745,0.746599647
0.267580824,0.746599647
0.268037902,0.746599647
0.26849498,0.746599647
0.268952059,0.746599647
0.269409137,0.746599647
0.269866216,0.746599647
0.270546246,0.746599647
0.271226277,0.746599647
0.271729328,0.746599647
0.272232379,0.746599647
0.27273543,0.746599647
0.273238482,0.746599647
0.273333333,0.746599647
0.273760022,0.746599647
0.27418671,0.746599647
0.274613399,0.746599647
0.275187895,0.746599647
0.275954447,0.746599647
0.27652792,0.746599647
0.276986514,0.746599647
0.277445109,0.746599647
0.277903704,0.746599647
0.278362298,0.746599647
0.278820893,0.746599647
0.279279488,0.746599647
0.279738083,0.746599647
0.28,0.746599647
0.280744193,0.746599647
0.281215571,0.746599647
0.281686949,0.746599647
0.282158326,0.746599647
0.282629704,0.746599647
0.283101082,0.746599647
0.28357246,0.746599647
0.284043837,0.746599647
0.284515215,0.746599647
0.284986593,0.746599647
0.28573791,0.746599647
0.286209588,0.746599647
0.286666667,0.746599647
0.287123745,0.746599647
0.287580824,0.746599647
0.288037902,0.746599647
0.28849498,0.746599647
0.288952059,0.746599647
0.289409137,0.746599647
0.289866216,0.746599647
0.290546246,0.746599647
0.291226277,0.746599647
0.291729328,0.746599647
0.292232379,0.746599647
0.29273543,0.746599647
0.293238482,0.746599647
0.293333333,0.746599647
0.293760022,0.746599647
0.29418671,0.746599647
0.294613399,0.746599647
0.295187895,0.746599647
0.295954447,0.746599647
0.29652792,0.746599647
0.296986514,0.746599647
0.297445109,0.746599647
0.297903704,0.746599647
0.298362298,0.746599647
0.298820893,0.746599647
0.299279488,0.746599647
0.299738083,0.746599647
0.3,0.746599647
0.300744193,0.746599647
0.301215571,0.746599647
0.301686949,0.746599647
0.302158326,0.746599647
0.302629704,0.746599647
0.303101082,0.746599647
0.30357246,0.746599647
0.304043837,0.746599647
0.304515215,0.746599647
0.304986593,0.746599647
0.30573791,0.746599647
0.306209588,0.746599647
0.306666667,0.746599647
0.307123745,0.746599647
0.307580824,0.746599647
0.308037902,0.746599647
0.30849498,0.746599647
0.308952059,0.746599647
0.309409137,0.746599647
0.309866216,0.746599647
0.310546246,0.746599647
0.311226277,0.746599647
0.311729328,0.746599647
0.312232379,0.746599647
0.31273543,0.746599647
0.313238482,0.746599647
0.313333333,0.746599647
0.313760022,0.746599647
0.31418671,0.746599647
0.314613399,0.746599647
0.315187895,0.746599647
0.315954447,0.746599647
0.31652792,0.746599647
0.316986514,0.746599647
0.317445109,0.746599647
0.317903704,0.746599647
0.318362298,0.746599647
0.318820893,0.746599647
0.319279488,0.746599647
0.319738083,0.746599647
0.32,0.746599647
0.320744193,0.746599647
0.321215571,0.746599647
0.321686949,0.746599647
0.322158326,0.746599647
0.322629704,0.746599647
0.323101082,0.746599647
0.32357246,0.746599647
0.324043837,0.746599647
0.324515215,0.746599647
0.324986593,0.746599647
0.32573791,0.746599647
0.326209588,0.746599647
0.326666667,0.746599647
0.327123745,0.746599647
0.327580824,0.746599647
0.328037902,0.746599647
0.32849498,0.746599647
0.328952059,0.746599647
0.329409137,0.746599647
0.329866216,0.746599647
0.330546246,0.746599647
0.331226277,0.746599647
0.331729328,0.746599647
0.332232379,0.746599647
0.33273543,0.746599647
0.333238482,0.746599647
0.333333333,0.746599647
0.333760022,0.746599647
0.33418671,0.746599647
0.334613399,0.746599647
0.335187895,0.746599647
0.335954447,0.746599647
0.33652792,0.746599647
0.336986514,0.746599647
0.337445109,0.746599647
0.337903704,0.746599647
0.338362298,0.746599647
0.338820893,0.746599647
0.339279488,0.746599647
0.339738083,0.746599647
0.34,0.746599647
0.340744193,0.746599647
0.341215571,0.746599647
0.341686949,0.746599647
0.342158326,0.746599647
0.342629704,0.746599647
0.343101082,0.746599647
0.34357246,0.746599647
0.344043837,0.746599647
0.344515215,0.746599647
0.344986593,0.746599647
0.34573791,0.746599647
0.346209588,0.746599647
0.346666667,0.746599647
0.347123745,0.746599647
0.347580824,0.746599647
0.348037902,0.746599647
0.34849498,0.746599647
0.348952059,0.746599647
0.349409137,0.746599647
0.349866216,0.746599647
0.350546246,0.746599647
0.351226277,0.746599647
0.351729328,0.746599647
0.352232379,0.746599647
0.35273543,0.746599647
0.353238482,0.746599647
0.353333333,0.746599647
0.353760022,0.746599647
0.35418671,0.746599647
0.354613399,0.746599647
0.355187895,0.746599647
0.355954447,0.746599647
0.35652792,0.746599647
0.356986514,0.746599647
0.357445109,0.746599647
0.357903704,0.746599647
0.358362298,0.746599647
0.358820893,0.746599647
0.359279488,0.746599647
0.359738083,0.746599647
0.36,0.746599647
0.360744193,0.746599647
0.361215571,0.746599647
0.361686949,0.746599647
0.362158326,0.746599647
0.362629704,0.746599647
0.363101082,0.746599647
0.36357246,0.746599647
0.364043837,0.746599647
0.364515215,0.746599647
0.364986593,0.746599647
0.36573791,0.746599647
0.366209588,0.746599647
0.366666667,0.746599647
0.367123745,0.746599647
0.367580824,0.746599647
0.368037902,0.746599647
0.36849498,0.746599647
0.368952059,0.746599647
0.369409137,0.746599647
0.369866216,0.746599647
0.370546246,0.746599647
0.371226277,0.746599647
0.371729328,0.746599647
0.372232379,0.746599647
0.37273543,0.746599647
0.373238482,0.746599647
0.373333333,0.746599647
0.373760022,0.746599647
0.37418671,0.746599647
0.374613399,0.746599647
0.375187895,0.746599647
0.375954447,0.746599647
0.37652792,0.746599647
0.376986514,0.746599647
0.377445109,0.746599647
0.377903704,0.746599647
0.378362298,0.746599647
0.378820893,0.746599647
0.379279488,0.746599647
0.379738083,0.746599647
0.38,0.746599647
0.380744193,0.746599647
0.381215571,0.746599647
0.381686949,0.746599647
0.382158326,0.746599647
0.382629704,0.746599647
0.383101082,0.746599647
0.38357246,0.746599647
0.384043837,0.746599647
0.384515215,0.746599647
0.384986593,0.746599647
0.38573791,0.746599647
0.386209588,0.746599647
0.386666667,0.746599647
0.387123745,0.746599647
0.387580824,0.746599647
0.388037902,0.746599647
0.38849498,0.746599647
0.388952059,0.746599647
0.389409137,0.746599647
0.389866216,0.746599647
0.390546246,0.746599647
0.391226277,0.746501162
0.391729328,0.746501164
0.392232379,0.746501165
0.39273543,0.746501165
0.393238482,0.746501166
0.393333333,0.746501166
0.393760022,0.746501166
0.39418671,0.746501167
0.394613399,0.746501167
0.395187895,0.746501167
0.395954447,0.746501167
0.39652792,0.746501167
0.396986514,0.746501167
0.397445109,0.746501167
0.397903704,0.746501167
0.398362298,0.746501167
0.398820893,0.746501167
0.399279488,0.746501167
0.399738083,0.746501167
0.4,0.746501167
0.400744193,0.746501167
0.401215571,0.746501167
0.401686949,0.746501167
0.402158326,0.746501167
0.402629704,0.746501167
0.403101082,0.746501167
0.40357246,0.746501167
0.404043837,0.746501167
0.404515215,0.746501167
0.404986593,0.746501167
0.40573791,0.746501167
0.406209588,0.746501167
0.406666667,0.746501167
0.407123745,0.746501167
0.407580824,0.746501167
0.408037902,0.746501167
0.40849498,0.746501167
0.408952059,0.746501167
0.409409137,0.746501167
0.409866216,0.746501167
0.410546246,0.746501167
0.411226277,0.746501167
0.411729328,0.746501167
0.412232379,0.746501167
0.41273543,0.746501167
0.413238482,0.746501167
0.413333333,0.746501167
0.413760022,0.746501167
0.41418671,0.746501167
0.414613399,0.746501167
0.415187895,0.746501167
0.415954447,0.746501167
0.41652792,0.746501167
0.416986514,0.746501167
0.417445109,0.746501167
0.417903704,0.746501167
0.418362298,0.746501167
0.418820893,0.746501167
0.419279488,0.746501167
0.419738083,0.746501167
0.42,0.746501167
0.420744193,0.746501167
0.421215571,0.746501167
0.421686949,0.746501167
0.422158326,0.746501167
0.422629704,0.746501167
0.423101082,0.746501167
0.42357246,0.746501167
0.424043837,0.746501167
0.424515215,0.746501167
0.424986593,0.746501167
0.42573791,0.746501167
0.426209588,0.746501167
0.426666667,0.746501167
0.427123745,0.746501167
0.427580824,0.746501167
0.428037902,0.746501167
0.42849498,0.746501167
0.428952059,0.746501167
0.429409137,0.746501167
0.429866216,0.746501167
0.430546246,0.746501167
0.431226277,0.746501167
0.431729328,0.746501167
0.432232379,0.746501167
0.43273543,0.746501167
0.433238482,0.746501167
0.433333333,0.746501167
0.433760022,0.746501167
0.43418671,0.746501167
0.434613399,0.746501167
0.435187895,0.746501167
0.435954447,0.746501167
0.43652792,0.746501167
0.436986514,0.746501167
0.437445109,0.746501167
0.437903704,0.746501167
0.438362298,0.746501167
0.438820893,0.746501167
0.439279488,0.746501167
0.439738083,0.746501167
0.44,0.746501167
0.440744193,0.746501167
0.441215571,0.746501167
0.441686949,0.746501167
0.442158326,0.746501167
0.442629704,0.746501167
0.443101082,0.746501167
0.44357246,0.746501167
0.444043837,0.746501167
0.444515215,0.746501167
0.444986593,0.746501167
0.44573791,0.746501167
0.446209588,0.746501167
0.446666667,0.746501167
0.447123745,0.746501167
0.447580824,0.746501167
0.448037902,0.746501167
0.44849498,0.746501167
0.448952059,0.746501167
0.449409137,0.746501167
0.449866216,0.746501167
0.450546246,0.746501167
0.451226277,0.746501167
0.451729328,0.746501167
0.452232379,0.746501167
0.45273543,0.746501167
0.453238482,0.746501167
0.453333333,0.746501167
0.453760022,0.746501167
0.45418671,0.746501167
0.454613399,0.746501167
0.455187895,0.746501167
0.455954447,0.746501167
0.45652792,0.746501167
0.456986514,0.746501167
0.457445109,0.746501167
0.457903704,0.746501167
0.458362298,0.746501167
0.458820893,0.746501167
0.459279488,0.746501167
0.459738083,0.746501167
0.46,0.746501167
0.460744193,0.746501167
0.461215571,0.746501167
0.461686949,0.746501167
0.462158326,0.746501167
0.462629704,0.746501167
0.463101082,0.746501167
0.46357246,0.746501167
0.464043837,0.746501167
0.464515215,0.746501167
0.464986593,0.746501167
0.46573791,0.746501167
0.466209588,0.746501167
0.466666667,0.746501167
0.467123745,0.746501167
0.467580824,0.746501167
0.468037902,0.746501167
0.46849498,0.746501167
0.468952059,0.746501167
0.469409137,0.746501167
0.469866216,0.746501167
0.470546246,0.746501167
0.471226277,0.746501167
0.471729328,0.746501167
0.472232379,0.746501167
0.47273543,0.746501167
0.473238482,0.746501167
0.473333333,0.746501167
0.473760022,0.746501167
0.47418671,0.746501167
0.474613399,0.746501167
0.475187895,0.746501167
0.475954447,0.746501167
0.47652792,0.746501167
0.476986514,0.746501167
0.477445109,0.746501167
0.477903704,0.746501167
0.478362298,0.746501167
0.478820893,0.746501167
0.479279488,0.746501167
0.479738083,0.746501167
0.48,0.746501167
0.480744193,0.746501167
0.481215571,0.746501167
0.481686949,0.746501167
0.482158326,0.746501167
0.482629704,0.746501167
0.483101082,0.746501167
0.48357246,0.746501167
0.484043837,0.746501167
0.484515215,0.746501167
0.484986593,0.746501167
0.48573791,0.746501167
0.486209588,0.746501167
0.486666667,0.746501167
0.487123745,0.746501167
0.487580824,0.746501167
0.488037902,0.746501167
0.48849498,0.746501167
0.488952059,0.746501167
0.489409137,0.746501167
0.489866216,0.746501167
0.490546246,0.746501167
0.491226277,0.746501167
0.491729328,0.746501167
0.492232379,0.746501167
0.49273543,0.746501167
0.493238482,0.746501167
0.493333333,0.746501167
0.493760022,0.746501167
0.49418671,0.746501167
0.494613399,0.746501167
0.495187895,0.746501167
0.495954447,0.746501167
0.49652792,0.746501167
0.496986514,0.746501167
0.497445109,0.746501167
0.497903704,0.746501167
0.498362298,0.746501167
0.498820893,0.746501167
0.499279488,0.746501167
0.499738083,0.746501167
0.5,0.746501167
0.500744193,0.746501167
0.501215571,0.746501167
0.501686949,0.746501167
0.502158326,0.746501167
0.502629704,0.746501167
0.503101082,0.746501167
0.50357246,0.746501167
0.504043837,0.746501167
0.504515215,0.746501167
0.504986593,0.746501167
0.50573791,0.746501167
0.506209588,0.746501167
0.506666667,0.746501167
0.507123745,0.746501167
0.507580824,0.746501167
0.508037902,0.746501167
0.50849498,0.746501167
0.508952059,0.746501167
0.509409137,0.746501167
0.509866216,0.746501167
0.510546246,0.746501167
0.511226277,0.746501167
0.511729328,0.746501167
0.512232379,0.746501167
0.51273543,0.746501167
0.513238482,0.746501167
0.513333333,0.746501167
0.513760022,0.746501167
0.51418671,0.746501167
0.514613399,0.746501167
0.515187895,0.746501167
0.515954447,0.746501167
0.51652792,0.746501167
0.516986514,0.746501167
0.517445109,0.746501167
0.517903704,0.746501167
0.518362298,0.746501167
0.518820893,0.746501167
0.519279488,0.746501167
0.519738083,0.746501167
0.52,0.746501167
0.520744193,0.746501167
0.521215571,0.746501167
0.521686949,0.746501167
0.522158326,0.746501167
0.522629704,0.746501167
0.523101082,0.746501167
0.52357246,0.746501167
0.524043837,0.746501167
0.524515215,0.746501167
0.524986593,0.746501167
0.52573791,0.746501167
0.526209588,0.746501167
0.526666667,0.746501167
0.527123745,0.746501167
0.527580824,0.746501167
0.528037902,0.746501167
0.52849498,0.746501167
0.528952059,0.746501167
0.529409137,0.746501167
0.529866216,0.746501167
0.530546246,0.746501167
0.531226277,0.746501167
0.531729328,0.746501167
0.532232379,0.746501167
0.53273543,0.746501167
0.533238482,0.746501167
0.533333333,0.746501167
0.533760022,0.746501167
0.53418671,0.746501167
0.534613399,0.746501167
0.535187895,0.746501167
0.535954447,0.746501167
0.53652792,0.746501167
0.536986514,0.746501167
0.537445109,0.746501167
0.537903704,0.746501167
0.538362298,0.746501167
0.538820893,0.746501167
0.539279488,0.746501167
0.539738083,0.746501167
0.54,0.746501167
0.540744193,0.746501167
0.541215571,0.746501167
0.541686949,0.746501167
0.542158326,0.746501167
0.542629704,0.746501167
0.543101082,0.746501167
0.54357246,0.746501167
0.544043837,0.746501167
0.544515215,0.746501167
0.544986593,0.746501167
0.54573791,0.746501167
0.546209588,0.746501167
0.546666667,0.746501167
0.547123745,0.746501167
0.547580824,0.746501167
0.548037902,0.746501167
0.54849498,0.746501167
0.548952059,0.746501167
0.549409137,0.746501167
0.549866216,0.746501167
0.550546246,0.746501167
0.551226277,0.746501167
0.551729328,0.746501167
0.552232379,0.746501167
0.55273543,0.746501167
0.553238482,0.746501167
0.553333333,0.746501167
0.553760022,0.746501167
0.55418671,0.746501167
0.554613399,0.746501167
0.555187895,0.746501167
0.555954447,0.746501167
0.55652792,0.746501167
0.556986514,0.746501167
0.557445109,0.746501167
0.557903704,0.746501167
0.558362298,0.746501167
0.558820893,0.746501167
0.559279488,0.746501167
0.559738083,0.746501167
0.56,0.746501167
